date,method,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_start_kwh,soc_end_kwh
2025-09-20,m1,17357.05178221808,10348.745705399997,27705.797487618078,2465.8027333333325,1200.0000000000089,1199.9999999999982
2025-09-21,m1,17479.15386859506,136903.16824405,154382.32211264505,32678.925849999996,1199.9999999999982,1200.0000000000016
2025-09-22,m1,38679.690331570564,15601.324509533335,54281.0148411039,3881.7539166666675,1200.0000000000016,1200.0000000000125
2025-09-23,m1,40093.6981449856,16244.217958475001,56337.91610346061,3659.084733333333,1200.0000000000125,1199.9999999999998
2025-09-24,m1,41395.499224137544,9198.768470458328,50594.267694595874,2868.689816666665,1199.9999999999998,1200.0000000000068
2025-09-25,m1,40321.134074780006,9363.899776233335,49685.033851013344,2241.230366666667,1200.0000000000068,1200.0000000000095
2025-09-26,m1,40074.622424918576,0.0,40074.622424918576,0.0,1200.0000000000095,1200.0000000000025
2025-09-27,m1,17049.333092966473,12631.40701585,29680.740108816473,3232.4753,1200.0000000000025,1200.0000000000036
2025-09-28,m1,18461.873689941975,151683.51900463333,170145.3926945753,35602.55593333333,1200.0000000000036,1200.0000000000034
2025-09-29,m1,41674.52507721369,8048.716351674996,49723.24142888869,2003.6171833333328,1200.0000000000034,1199.9999999999964
2025-09-30,m1,41591.411178593524,18743.37721075,60334.78838934352,4495.7857,1199.9999999999964,1200.0
2025-10-01,m1,43439.32486223997,821.6349307083335,44260.959792948306,284.07510000000013,1200.0,1199.9999999999932
2025-10-02,m1,34371.082015361666,15838.063432733332,50209.145448095,3856.5449333333327,1199.9999999999932,1199.9999999999984
2025-10-03,m1,34309.44362728999,22.73050333333332,34332.17413062332,10.63166666666666,1199.9999999999984,1200.0000000000043
2025-10-04,m1,14580.982726332837,9478.855986066665,24059.8387123995,2639.5494499999995,1200.0000000000043,1200.000000000002
2025-10-05,m1,15500.25504352722,135605.00428363332,151105.25932716054,32637.725333333332,1200.000000000002,1200.0000000000016
2025-10-06,m1,35750.68545732,15878.3944146,51629.07987192,4130.5978,1200.0000000000016,1200.000000000005
2025-10-07,m1,37603.97873568664,9163.637400624993,46767.61613631164,2164.415716666666,1200.000000000005,1199.9999999999843
2025-10-08,m1,37614.455471082656,6411.277435675003,44025.73290675766,1876.416716666667,1199.9999999999843,1199.9999999999986
2025-10-09,m1,36833.56075992501,9479.620388674994,46313.1811486,2287.6083999999983,1199.9999999999986,1200.000000000006
2025-10-10,m1,36853.0164383692,73.5721433333335,36926.588581702534,34.41166666666675,1200.000000000006,1200.000000000004
2025-10-11,m1,15806.584628939872,6721.502637566666,22528.08726650654,1940.6156333333329,1200.000000000004,1200.0000000000005
2025-10-12,m1,15896.46546911084,144188.06617825833,160084.53164736918,34593.17396666667,1200.0000000000005,1200.0000000000018
2025-10-13,m1,38104.67101971968,7438.8705347833275,45543.54155450301,1773.7581999999989,1200.0000000000018,1199.9999999999986
2025-10-14,m1,37591.03739167673,18318.85629133333,55909.89368301006,4841.731649999999,1199.9999999999986,1200.0000000000045
2025-10-15,m1,39826.45297310932,11653.881709916666,51480.33468302598,3163.417683333333,1200.0000000000045,1200.0000000000011
2025-10-16,m1,40141.592349178696,13175.598960041663,53317.19130922036,3167.6243666666655,1200.0000000000011,1199.9999999999945
2025-10-17,m1,41432.17817105846,0.0,41432.17817105846,0.0,1199.9999999999945,1200.0000000000018
2025-10-18,m1,16024.285183179218,6024.607997858337,22048.893181037554,1731.8954833333341,1200.0000000000018,1200.0000000000055
2025-10-19,m1,16125.73116491094,167179.25376588333,183304.98493079428,38945.02234999999,1200.0000000000055,1200.0
2025-10-20,m1,42008.25477170924,13827.346321441668,55835.60109315091,3357.467583333334,1200.0,1200.0000000000025
2025-10-21,m1,42225.825234377975,11335.844450675002,53561.66968505298,3328.548366666668,1200.0000000000025,1200.0000000000002
2025-10-22,m1,43143.53660367418,9716.252163308334,52859.788766982514,2197.4909166666666,1200.0000000000002,1200.0000000000107
2025-10-23,m1,43052.61534400871,7919.917173908336,50972.53251791705,1939.5710333333345,1200.0000000000107,1200.0000000000139
2025-10-24,m1,41575.78537512789,0.0,41575.78537512789,0.0,1200.0000000000139,1200.0000000000002
2025-10-25,m1,17100.264235348746,7042.247669766664,24142.51190511541,1898.5756833333328,1200.0000000000002,1200.0000000000034
2025-10-26,m1,16807.11397490652,158482.79049087502,175289.90446578152,37729.08953333333,1200.0000000000034,1200.000000000003
2025-10-27,m1,42059.27130508932,10559.855659658333,52619.12696474766,2530.4784666666665,1200.000000000003,1200.0000000000039
2025-10-28,m1,42050.65886592747,13732.543843558331,55783.202709485806,3897.115599999999,1200.0000000000039,1200.0000000000023
2025-10-29,m1,43228.418336911396,17626.16074196666,60854.57907887806,4619.417033333333,1200.0000000000023,1200.000000000001
2025-10-30,m1,45548.61984294559,4479.124171533333,50027.74401447892,1272.2558166666663,1200.000000000001,1200.0000000000016
2025-10-31,m1,42666.90514417301,0.0,42666.90514417301,0.0,1200.0000000000016,1199.9999999999934
2025-11-01,m1,17428.364898075168,4691.318668808334,22119.6835668835,1391.2193666666667,1199.9999999999934,1199.999999999994
2025-11-02,m1,17159.103317366607,171999.30257234166,189158.40588970826,40505.351266666665,1199.999999999994,1200.0000000000039
2025-11-03,m1,45301.859180354055,8622.506258474998,53924.36543882905,2742.6684333333324,1200.0000000000039,1200.0000000000036
2025-11-04,m1,45284.93314487625,6117.447738391668,51402.38088326792,1403.3652833333338,1200.0000000000036,1199.9999999999964
2025-11-05,m1,44560.496179925736,12418.520478291666,56979.0166582174,3511.1686166666677,1199.9999999999964,1199.9999999999973
2025-11-06,m1,45730.58997729303,15333.541718558328,61064.131695851356,3610.1226166666647,1199.9999999999973,1200.0000000000027
2025-11-07,m1,47023.110098064004,91.23202333333336,47114.342121397334,42.67166666666668,1200.0000000000027,1199.999999999992
2025-11-08,m1,17753.143177423335,7920.385092525002,25673.528269948336,2166.2458333333334,1199.999999999992,1199.9999999999986
2025-11-09,m1,17406.7708976899,178786.92368824166,196193.69458593155,42297.79201666666,1199.9999999999986,1200.000000000004
2025-11-10,m1,47052.6451712383,13082.877050324998,60135.5222215633,3525.7589666666663,1200.000000000004,1199.999999999994
2025-11-11,m1,48785.28739519509,4207.4440317666695,52992.73142696176,1227.7172000000007,1199.999999999994,1199.9999999999977
2025-11-12,m1,47286.17327098093,6938.455565408334,54224.62883638927,1593.2786666666666,1199.9999999999977,1200.0000000000016
2025-11-13,m1,47070.3715133401,10950.679760699993,58021.05127404009,3333.1253499999984,1200.0000000000016,1200.0000000000027
2025-11-14,m1,47745.258689610986,37.942373333333336,47783.20106294432,17.74666666666667,1200.0000000000027,1199.9999999999973
2025-11-15,m1,18119.63777511333,9542.0157308,27661.65350591333,2329.100283333333,1199.9999999999973,1199.9999999999982
2025-11-16,m1,18223.142949633333,184718.0361490117,202941.17909864502,43737.25368004115,1199.9999999999982,1200.0
2025-11-17,m1,49450.42345632633,4992.778208149995,54443.20166447633,1319.784083333332,1200.0,1200.0000000000036
2025-11-18,m1,48098.895485710724,13379.82528156667,61478.720767277395,3869.3310666666675,1200.0000000000036,1200.0000000000014
2025-11-19,m1,49399.84600344021,11507.339300208332,60907.18530364854,2739.0733833333325,1200.0000000000014,1200.0000000000032
2025-11-20,m1,50064.746957067444,8975.318543558336,59040.06550062578,2459.9143666666673,1200.0000000000032,1200.0
2025-11-21,m1,49592.48208206579,0.0,49592.48208206579,0.0,1200.0,1199.9999999999968
2025-11-22,m1,18490.865319945002,11942.237612083027,30433.10293202803,2879.6943664609053,1199.9999999999968,1200.000000000003
2025-11-23,m1,18834.441859292616,183615.66865677497,202450.1105160676,43569.01843333333,1200.000000000003,1200.000000000006
2025-11-24,m1,50007.731755266046,11090.168596291665,61097.90035155771,2842.4689666666663,1200.000000000006,1200.000000000007
2025-11-25,m1,49126.03740574852,13689.901993016665,62815.939398765186,3517.6562333333327,1200.000000000007,1199.9999999999973
2025-11-26,m1,50459.57858702824,9034.654276058334,59494.232863086574,2320.41385,1199.9999999999973,1199.9999999999977
2025-11-27,m1,50958.05159006438,6822.914818258336,57780.96640832272,1781.7148333333344,1199.9999999999977,1199.999999999998
2025-11-28,m1,50388.75358855464,102.68457666666673,50491.438165221305,48.028333333333364,1199.999999999998,1200.0000000000005
2025-11-29,m1,18971.04699821093,16261.567364600003,35232.614362810935,4730.514283333334,1200.0000000000005,1200.0000000000064
2025-11-30,m1,20056.44249818018,190583.03452212497,210639.47702030514,45315.37801666666,1200.0000000000064,1200.0000000000061
2025-12-01,m1,53469.291756704806,25791.384596575,79260.6763532798,6896.174000000001,1200.0000000000061,1199.9999999999986
2025-12-02,m1,57888.65375681332,13667.850324166666,71556.50408097998,3621.791133333333,1199.9999999999986,1200.0000000000023
2025-12-03,m1,59671.871201118,6741.319007775004,66413.19020889301,1974.7934333333342,1200.0000000000023,1200.000000000003
2025-12-04,m1,58096.69946882164,12068.465251983334,70165.16472080497,2811.997666666667,1200.000000000003,1200.0000000000055
2025-12-05,m1,58340.53120019834,114.62887000000002,58455.16007019834,53.61500000000001,1200.0000000000055,1200.0000000000114
2025-12-06,m1,23545.383305682208,14512.832313275,38058.215618957205,4168.080866666666,1200.0000000000114,1199.9999999999968
2025-12-07,m1,24709.0784634639,185269.90180575,209978.9802692139,43988.05043333333,1199.9999999999968,1200.0000000000077
2025-12-08,m1,58824.89484769703,8079.682750266669,66904.5775979637,2166.8205166666676,1200.0000000000077,1200.0000000000036
2025-12-09,m1,58819.79973985162,10227.976533008332,69047.77627285995,2251.3946166666656,1200.0000000000036,1200.000000000004
2025-12-10,m1,58977.57663860374,10995.20027665,69972.77691525375,3258.0624666666663,1200.000000000004,1200.0000000000066
2025-12-11,m1,59073.12116083654,7288.636012258335,66361.75717309487,1764.9149166666673,1200.0000000000066,1200.000000000002
2025-12-12,m1,57566.60449997999,90.50866666666674,57657.11316664666,42.33333333333337,1200.000000000002,1200.0000000000057
2025-12-13,m1,24669.42316801049,9476.791301741665,34146.21446975216,2316.5190666666667,1200.0000000000057,1200.0000000000018
2025-12-14,m1,24737.906147030866,187219.49472662498,211957.40087365586,44980.188416666664,1200.0000000000018,1200.0000000000034
2025-12-15,m1,59674.36023495493,8516.353633808334,68190.71386876327,2396.91255,1200.0000000000034,1200.0000000000005
2025-12-16,m1,59978.62671449744,7398.690063608334,67377.31677810577,1864.8834000000002,1200.0000000000005,1200.0000000000023
2025-12-17,m1,60046.41447185667,5538.366792658331,65584.781264515,1529.147133333333,1200.0000000000023,1200.0000000000075
2025-12-18,m1,58961.774922630466,8534.205043299997,67495.97996593046,2016.3455166666663,1200.0000000000075,1200.0000000000064
2025-12-19,m1,58860.0581319611,42.902533333333324,58902.960665294435,20.066666666666663,1200.0000000000064,1200.0000000000039
2025-12-20,m1,24484.318634400046,8150.45499065,32634.773625050046,2139.930333333333,1200.0000000000039,1199.9999999999886
2025-12-21,m1,24362.58203897575,191310.03858967498,215672.62062865074,46181.42961666666,1199.9999999999886,1200.0000000000089
2025-12-22,m1,59747.81344703729,8192.196463550004,67940.0099105873,2164.4588666666677,1200.0000000000089,1200.0000000000048
2025-12-23,m1,59765.81234691181,4127.537190749998,63893.34953766181,1133.4524333333327,1200.0000000000048,1200.0000000000075
2025-12-24,m1,58484.26632635604,9789.363151308333,68273.62947766438,2414.279866666667,1200.0000000000075,1200.0000000000045
2025-12-25,m1,59182.63091724395,7590.480555416665,66773.11147266062,2350.3644999999997,1200.0000000000045,1200.000000000011
2025-12-26,m1,58887.38171367212,60.41987999999998,58947.80159367212,28.25999999999999,1200.000000000011,1200.0000000000089
2025-12-27,m1,24387.68846613739,9145.898389958333,33533.586856095724,2383.4574999999995,1200.0000000000089,1199.9999999999873
2025-12-28,m1,24572.609747114762,181142.84014984165,205715.44989695642,43470.44568333333,1199.9999999999873,1200.0000000000048
2025-12-29,m1,58101.96379981185,9923.688396099993,68025.65219591184,2612.430733333332,1200.0000000000048,1200.0000000000025
2025-12-30,m1,58406.23380503232,8268.543170591656,66674.77697562397,1876.4134999999978,1200.0000000000025,1200.0000000000055
2025-12-31,m1,59979.71261575481,13995.549513091666,73975.26212884647,3616.328833333333,1200.0000000000055,6000.000000000013
2025-02-01,m2,45809.86832987594,65.02726999999992,45874.89559987594,30.414999999999964,1200.0000000000082,1200.0000000000005
2025-02-02,m2,45407.30734247977,33621.79490166905,79029.10224414882,7496.819488095239,1200.0000000000005,1200.0000000000002
2025-02-03,m2,44483.2668004228,44429.84213071785,88913.10893114065,10576.500985714283,1200.0000000000002,1200.0000000000043
2025-02-04,m2,44094.14012993576,51992.710289958326,96086.8504198941,12105.559545238095,1200.0000000000043,1200.0000000000014
2025-02-05,m2,43543.66264843347,51670.092191016665,95213.75483945014,12457.235380952377,1200.0000000000014,1199.9999999999966
2025-02-06,m2,43509.172346139356,50486.47444869763,93995.64679483698,12220.411935714288,1199.9999999999966,1200.0000000000014
2025-02-07,m2,43111.2344520408,0.0,43111.2344520408,0.0,1200.0000000000014,1200.000000000003
2025-02-08,m2,42488.32257622364,20.90454952380954,42509.22712574745,9.777619047619055,1200.000000000003,1199.999999999999
2025-02-09,m2,42211.646491157895,53955.09296601429,96166.73945717218,13285.894302380952,1199.999999999999,1200.00000000001
2025-02-10,m2,42296.373692354515,35436.592363445234,77732.96605579974,8378.908928571427,1200.00000000001,1200.0000000000027
2025-02-11,m2,41702.10671390564,41308.80644725714,83010.91316116278,9582.950614285714,1200.0000000000027,1200.0000000000075
2025-02-12,m2,41111.806963820236,45545.97203147143,86657.77899529166,10526.84585,1200.0000000000075,1199.9999999999927
2025-02-13,m2,40609.06929489726,33349.46169061309,73958.53098551036,7977.813314285714,1199.9999999999927,1200.000000000014
2025-02-14,m2,39750.87431381972,0.0,39750.87431381972,0.0,1200.000000000014,1200.0000000000045
2025-02-15,m2,39477.1526107238,69.44580333333336,39546.59841405714,32.48166666666668,1200.0000000000045,1200.0000000000032
2025-02-16,m2,39222.81475422887,54556.614811615465,93779.42956584433,13265.842135714283,1200.0000000000032,1199.9999999999984
2025-02-17,m2,38833.305326925125,39617.20238884285,78450.50771576798,9684.802535714283,1199.9999999999984,1200.0000000000064
2025-02-18,m2,38517.94852087676,46263.71620358214,84781.6647244589,11092.975040476189,1200.0000000000064,1199.9999999999982
2025-02-19,m2,38169.04604193826,53215.795705896424,91384.84174783468,12346.501066666668,1199.9999999999982,1200.0000000000011
2025-02-20,m2,37946.06395248718,45643.79298970238,83589.85694218957,10876.274504761906,1200.0000000000011,1200.0000000000007
2025-02-21,m2,37888.47257346233,0.0,37888.47257346233,0.0,1200.0000000000007,1200.0000000000111
2025-02-22,m2,37493.28298231863,137.21225857142866,37630.495240890064,64.17785714285719,1200.0000000000111,1199.9999999999984
2025-02-23,m2,37330.12365029775,49706.24817410119,87036.37182439893,12119.851211904761,1199.9999999999984,1199.9999999999977
2025-02-24,m2,36958.385696309946,40196.25079551547,77154.63649182543,9415.849766666666,1199.9999999999977,1200.0000000000002
2025-02-25,m2,36704.83324776395,34556.797003067855,71261.6302508318,8044.89328095238,1200.0000000000002,1199.9999999999982
2025-02-26,m2,36169.04798901065,46231.027498996424,82400.07548800707,11267.177095238094,1199.9999999999982,1200.0000000000116
2025-02-27,m2,35764.01196987333,47790.41205188332,83554.42402175665,10531.352373809523,1200.0000000000116,1200.0000000000018
2025-02-28,m2,35483.374859760464,0.0,35483.374859760464,0.0,1200.0000000000018,1200.0000000000045
2025-03-01,m2,35258.37578220788,44.66791047619061,35303.04369268407,20.892380952381018,1200.0000000000045,1200.0000000000014
2025-03-02,m2,34911.23800603667,69350.09541871784,104261.33342475451,16925.65354047619,1200.0000000000014,1200.000000000004
2025-03-03,m2,34955.25255707414,68951.99697881905,103907.24953589319,16515.806257142856,1200.000000000004,1200.0000000000077
2025-03-04,m2,35278.32433633835,53212.68540246905,88491.00973880739,13068.090983333332,1200.0000000000077,1200.0000000000066
2025-03-05,m2,35528.30928566334,40507.49328942976,76035.8025750931,9519.884752380953,1200.0000000000066,1199.9999999999945
2025-03-06,m2,35256.96149792621,41074.23122775953,76331.19272568575,9947.194764285716,1199.9999999999945,1199.999999999999
2025-03-07,m2,35076.576011661426,0.0,35076.576011661426,0.0,1199.999999999999,1199.9999999999918
2025-03-08,m2,34883.56351551463,25.94462999999998,34909.50814551463,12.134999999999991,1199.9999999999918,1199.9999999999914
2025-03-09,m2,34425.59720542928,39319.568303978565,73745.16550940785,9150.214926190476,1199.9999999999914,1200.000000000001
2025-03-10,m2,33667.06641434623,55979.581588640474,89646.64800298671,14241.117047619045,1200.000000000001,1200.0000000000034
2025-03-11,m2,33256.76384327903,45305.19353930476,78561.95738258379,10881.214626190475,1200.0000000000034,1200.0000000000064
2025-03-12,m2,32847.06308741741,42037.754362417865,74884.81744983527,10042.882273809526,1200.0000000000064,1200.0000000000146
2025-03-13,m2,32587.02546973848,63437.064676114285,96024.09014585277,15712.42305,1200.0000000000146,1199.9999999999818
2025-03-14,m2,32661.799593674587,0.0,32661.799593674587,0.0,1199.9999999999818,1200.000000000001
2025-03-15,m2,32297.866850768387,135.82001333333326,32433.68686410172,63.52666666666664,1200.000000000001,1200.0000000000095
2025-03-16,m2,32412.44957612519,49548.258765190476,81960.70834131567,11872.902892857142,1200.0000000000095,1200.0000000000036
2025-03-17,m2,32381.623866109272,30567.698016911898,62949.32188302117,7128.147809523808,1200.0000000000036,1199.9999999999968
2025-03-18,m2,31634.27906894667,47066.64087853452,78700.91994748119,10829.816626190475,1199.9999999999968,1200.0000000000055
2025-03-19,m2,31369.01679817155,42719.48076147143,74088.49755964297,9784.95485952381,1200.0000000000055,1199.9999999999964
2025-03-20,m2,31085.817380944958,53697.67173827501,84783.48911921997,12862.35575952381,1199.9999999999964,1199.9999999999964
2025-03-21,m2,30709.751477665326,0.0,30709.751477665326,0.0,1199.9999999999964,1200.00000000001
2025-03-22,m2,30369.066023425017,119.51369095238124,30488.5797143774,55.899761904762045,1200.00000000001,1199.9999999999998
2025-03-23,m2,29993.617603490788,47360.521212239284,77354.13881573007,11641.837588095237,1199.9999999999998,1200.0000000000016
2025-03-24,m2,29630.19806684954,46862.06420371785,76492.26227056739,11286.482176190475,1200.0000000000016,1200.0000000000177
2025-03-25,m2,29602.237426519543,57604.201055263096,87206.43848178264,14179.405847619048,1200.0000000000177,1199.999999999996
2025-03-26,m2,29587.187500507614,39772.19028931904,69359.37778982666,9396.162209523809,1199.999999999996,1200.0000000000093
2025-03-27,m2,29307.0549808277,53641.250205059514,82948.3051858872,12673.210564285713,1200.0000000000093,1200.0000000000052
2025-03-28,m2,29019.865504541714,0.0,29019.865504541714,0.0,1200.0000000000052,1200.0
2025-03-29,m2,28908.6134407399,82.87651571428557,28991.489956454185,38.76357142857137,1200.0,1200.0000000000082
2025-03-30,m2,28449.22315052851,45982.04009963929,74431.2632501678,10852.820647619052,1200.0000000000082,1200.0000000000068
2025-03-31,m2,28334.14717198825,51771.47584478928,80105.62301677754,12781.10592142857,1200.0000000000068,1200.000000000005
2025-04-01,m2,28168.36537496968,61269.93282774524,89438.29820271491,16141.637616666667,1200.000000000005,1200.0000000000027
2025-04-02,m2,28010.598964899345,67623.49716779165,95634.09613269099,16590.257049999997,1200.0000000000027,1200.0000000000116
2025-04-03,m2,28164.41914764079,50538.387184890475,78702.80633253127,11781.035021428572,1200.0000000000116,1200.0000000000039
2025-04-04,m2,27952.71511251039,0.0,27952.71511251039,0.0,1200.0000000000039,1200.0000000000007
2025-04-05,m2,27696.799365726118,72.16819000000022,27768.967555726118,33.75500000000011,1200.0000000000007,1200.0000000000023
2025-04-06,m2,27866.468351566687,43942.86827285833,71809.33662442502,10564.351054761904,1200.0000000000023,1199.9999999999986
2025-04-07,m2,27795.738691672224,41228.7925389631,69024.53123063533,10279.427169047616,1199.9999999999986,1200.0000000000036
2025-04-08,m2,27484.78664685301,51031.907323989275,78516.69397084229,11529.411502380952,1200.0000000000036,1199.999999999999
2025-04-09,m2,27480.263113791672,64681.69882335595,92161.96193714763,16110.18348809524,1199.999999999999,1200.0000000000055
2025-04-10,m2,27444.370161799146,52943.77693146071,80388.14709325985,12117.738047619045,1200.0000000000055,1200.0000000000005
2025-04-11,m2,27341.254555520343,0.0,27341.254555520343,0.0,1200.0000000000005,1200.0
2025-04-12,m2,27245.660840453475,112.72859523809524,27358.38943569157,52.72619047619048,1200.0,1200.0000000000011
2025-04-13,m2,26986.935859731886,52293.770266504755,79280.70612623665,12372.334811904762,1200.0000000000011,1200.0000000000023
2025-04-14,m2,26908.440691493568,44106.11191793214,71014.55260942571,10800.326233333333,1200.0000000000023,1200.0000000000023
2025-04-15,m2,26821.034337146906,40789.042014988096,67610.076352135,9430.642052380952,1200.0000000000023,1200.0000000000055
2025-04-16,m2,26531.95480294095,57469.247082174996,84001.20188511594,14390.174223809525,1200.0000000000055,1200.0
2025-04-17,m2,26378.964119473807,52480.069252341666,78859.03337181547,12322.155116666667,1200.0,1199.9999999999995
2025-04-18,m2,26234.219993813087,0.0,26234.219993813087,0.0,1199.9999999999995,1199.9999999999993
2025-04-19,m2,26132.385827103102,133.209108095238,26265.59493519834,62.305476190476156,1199.9999999999993,1200.000000000006
2025-04-20,m2,26075.927439602852,48462.001876377384,74537.92931598023,11550.111299999999,1200.000000000006,1200.0000000000032
2025-04-21,m2,25939.842368825957,38569.32033257738,64509.16270140334,9372.45600952381,1200.0000000000032,1200.0000000000068
2025-04-22,m2,25852.626234914045,49721.510669005955,75574.13690392,12322.108383333334,1200.0000000000068,1200.000000000005
2025-04-23,m2,25757.721916126182,45598.756788967854,71356.47870509404,11492.450933333334,1200.000000000005,1199.9999999999973
2025-04-24,m2,25561.175376330008,37574.91082145951,63136.08619778952,8934.19498095238,1199.9999999999973,1200.0000000000023
2025-04-25,m2,25342.68618968515,0.0,25342.68618968515,0.0,1200.0000000000023,1199.999999999999
2025-04-26,m2,25176.148336080478,64.6745,25240.82283608048,30.25,1199.999999999999,1200.0000000000039
2025-04-27,m2,25078.515485274387,50970.25058026309,76048.76606553748,11730.736788095237,1200.0000000000039,1200.0
2025-04-28,m2,25053.008070451397,72893.11909277858,97946.12716322998,17830.01969047619,1200.0,1199.9999999999998
2025-04-29,m2,25056.508373595796,40672.832171228576,65729.34054482437,9853.81296904762,1199.9999999999998,1200.0000000000075
2025-04-30,m2,25018.86583894967,42759.87397483571,67778.73981378539,10911.465269047618,1200.0000000000075,1200.0000000000064
2025-05-01,m2,24894.76470543359,63773.8257885119,88668.59049394549,14544.322335714285,1200.0000000000064,1199.9999999999989
2025-05-02,m2,25373.800221354373,12.324266646428226,25386.1244880008,5.9928357142855475,1199.9999999999989,1200.0000000000025
2025-05-03,m2,26015.998117731815,117.19090666666678,26133.18902439848,54.81333333333339,1200.0000000000025,1200.000000000001
2025-05-04,m2,26442.16132869375,48428.070885663095,74870.23221435685,11965.653947619048,1200.000000000001,1200.0000000000011
2025-05-05,m2,26617.17898996519,64493.814318977384,91110.99330894258,14731.40234047619,1200.0000000000011,1200.0000000000068
2025-05-06,m2,26992.448634534183,55158.14675732023,82150.59539185441,12709.206826190477,1200.0000000000068,1200.0000000000023
2025-05-07,m2,27416.07532520002,59585.33467332262,87001.40999852263,13987.941064285715,1200.0000000000023,1200.000000000001
2025-05-08,m2,28063.628874158116,55136.126206435714,83199.75508059384,13553.381138095237,1200.000000000001,1200.0000000000027
2025-05-09,m2,27901.867395320303,0.0,27901.867395320303,0.0,1200.0000000000027,1200.0000000000005
2025-05-10,m2,27707.251047359674,83.21452333333349,27790.465570693006,38.92166666666674,1200.0000000000005,1199.9999999999984
2025-05-11,m2,27713.202644398083,54462.4158902107,82175.61853460879,13233.24102142857,1199.9999999999984,1200.0000000000014
2025-05-12,m2,27770.40127683206,38211.604512564285,65982.00578939635,10269.574911904761,1200.0000000000014,1200.0000000000032
2025-05-13,m2,27528.95477591652,46620.44168438571,74149.39646030223,11108.034947619046,1200.0000000000032,1199.9999999999989
2025-05-14,m2,27320.934581201225,45571.49255531904,72892.42713652027,11243.42400952381,1199.9999999999989,1199.999999999996
2025-05-15,m2,27059.143511417067,48004.318046988104,75063.46155840516,11497.183411904762,1199.999999999996,1199.9999999999982
2025-05-16,m2,27034.852716664827,0.0,27034.852716664827,0.0,1199.9999999999982,1200.0000000000032
2025-05-17,m2,26791.96412356988,138.20897380952368,26930.173097379404,64.64404761904757,1200.0000000000032,1200.0000000000027
2025-05-18,m2,26639.27733157848,51903.73434335594,78543.01167493442,13125.640419047617,1200.0000000000027,1200.0000000000036
2025-05-19,m2,26490.62619103938,39005.68933185238,65496.31552289176,8843.991338095237,1200.0000000000036,1200.0000000000032
2025-05-20,m2,26406.628830043075,58678.872512352376,85085.50134239545,14364.307588095238,1200.0000000000032,1200.0000000000027
2025-05-21,m2,26404.070695149043,51020.494180701186,77424.56487585022,12085.627428571428,1200.0000000000027,1200.0000000000018
2025-05-22,m2,26365.681292132405,48211.68970885358,74577.37100098598,11477.40716904762,1200.0000000000018,1200.0000000000023
2025-05-23,m2,26239.72867093196,0.0,26239.72867093196,0.0,1200.0000000000023,1200.0000000000114
2025-05-24,m2,26321.348653709847,21.44973952380953,26342.798393233657,10.03261904761905,1200.0000000000114,1200.0000000000068
2025-05-25,m2,26141.908088418644,42294.710636736905,68436.61872515555,9982.333711904763,1200.0000000000068,1200.0000000000005
2025-05-26,m2,26088.89013774697,63922.43523780595,90011.32537555291,15639.991623809525,1200.0000000000005,1200.0000000000005
2025-05-27,m2,26143.183388349848,45175.24027392977,71318.42366227962,10440.603971428573,1200.0000000000005,1199.9999999999982
2025-05-28,m2,26018.59350978093,54293.77794521667,80312.3714549976,13545.952952380954,1199.9999999999982,1200.0000000000055
2025-05-29,m2,25985.880321175086,64885.41580433809,90871.29612551318,15390.018888095237,1200.0000000000055,1200.00000000001
2025-05-30,m2,26138.28158607547,0.0,26138.28158607547,0.0,1200.00000000001,1200.0000000000023
2025-05-31,m2,26200.78728130278,363.12097428571394,26563.908255588492,169.84142857142842,1200.0000000000023,1199.9999999999993
2025-06-01,m2,26282.609385929136,123396.71364635476,149679.3230322839,30503.885452380953,1199.9999999999993,1200.0000000000016
2025-06-02,m2,27389.513427916267,110017.0312739012,137406.54470181747,26397.36770238095,1200.0000000000016,1199.9999999999964
2025-06-03,m2,28737.379996241023,99250.99054867144,127988.37054491247,23817.31490952381,1199.9999999999964,1199.999999999996
2025-06-04,m2,30375.258125583372,89431.24565885594,119806.50378443932,22584.208959523807,1199.999999999996,1200.0000000000005
2025-06-05,m2,31873.854916650154,87669.6966006369,119543.55151728707,21664.753295238093,1200.0000000000005,1200.000000000001
2025-06-06,m2,33369.60684977706,5.589767753571442,33375.19661753063,2.718097619047626,1200.000000000001,1199.999999999996
2025-06-07,m2,35476.07500080917,124.34598929404773,35600.420990103215,58.0039452380953,1199.999999999996,1199.9999999999975
2025-06-08,m2,37523.321177986276,32663.346732196427,70186.6679101827,7978.903980952379,1199.9999999999975,1199.9999999999968
2025-06-09,m2,37099.581436903376,55288.22849836785,92387.80993527122,13204.605245238094,1199.9999999999968,1200.0000000000075
2025-06-10,m2,37277.60429474291,55254.09154136786,92531.69583611077,13481.815445238097,1200.0000000000075,1200.0000000000055
2025-06-11,m2,37575.316819207204,75358.80194827024,112934.11876747744,17471.84633333333,1200.0000000000055,1200.000000000005
2025-06-12,m2,38181.86896252788,55485.78531830594,93667.65428083381,13097.467952380952,1200.000000000005,1200.0000000000014
2025-06-13,m2,38334.19998289917,0.0,38334.19998289917,0.0,1200.0000000000014,1199.999999999999
2025-06-14,m2,38068.3955057812,29.78793952380948,38098.18344530501,13.932619047619028,1199.999999999999,1199.9999999999989
